Country.Name,Country.Code,Indicator.Name,Indicator.Code,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X,Short.Name,Income.Group
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,653.2329148,779.5590533,901.3717984,1088.453907,1224.423039,1380.250601,1444.801798,1474.48163,1837.502319,2003.054352,2024.66004,2038.630096,2111.052398,2227.905625,2399.844466,2273.184149,2382.608905,2455.209164,2645.49087,2576.974727,2706.975742,2280.335931,2057.682969,2072.167419,2621.824239,2790.178221,2282.389619,2303.090535,2326.112221,2553.06976,2741.110542,2832.188893,2994.339988,3192.669378,3390.716256,3779.05707,4669.060916,5184.494227,5376.447622,5484.7763,5676.141403,6075.924306,6425.941119,6760.15344,7050.50199,7602.261218,Not Available,Not Available,Not Available,Cuba,Upper middle income
Cuba,CUB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2515236800,3055095900,3594369360,4412339083,5038233171,5756838293,6093814738,6276949157,7878465455,8645207123,8817697500,8905963976,9251183529,9765161118,10603443142,10307791680,10606362971,11073229683,11837456728,12096964757,11708950532,7067591647,4025942838,3516494865,4135300811,4840440189,4330900000,4.52E+09,4697400000,4.92E+09,5179600000,5109300000,4434700000,4895200000,5841100000,7822600000,9.74E+09,10332600000,14806100000,9.59E+09,1.14E+10,1.51E+10,1.49E+10,1.56E+10,1.39E+10,12591200000,Not Available,Not Available,Not Available,Cuba,Upper middle income
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.834,64.445,65.066,65.696,66.328,66.958,67.575,68.174,68.748,69.293,69.812,70.31,70.791,71.259,71.712,72.144,72.55,72.923,73.258,73.552,73.803,74.013,74.184,74.323,74.435,74.519,74.574,74.602,74.614,74.622,74.644,74.702,74.807,74.963,75.169,75.415,75.683,75.95,76.203,76.437,76.658,76.88,77.119,77.381,77.663,77.95,78.225,78.469,78.672,78.833,78.959,79.064,79.167,79.282,79.415,79.57,79.742,Not Available,Not Available,Cuba,Upper middle income
Cuba,CUB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,97.84664917,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,99.79907227,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,99.75253296,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Cuba,Upper middle income
Curacao,CUW,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,52.22000122,Not Available,52.13000107,47.93000031,49.18999863,Not Available,Not Available,Not Available,Curaçao,High income
Curacao,CUW,Exports of goods and services (current US$),NE.EXP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Curaçao,High income
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Curaçao,High income
Curacao,CUW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Curaçao,High income
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,74.7097561,75.36341463,75.3097561,76.15609756,Not Available,77.47317073,Not Available,Not Available,77.82439024,Not Available,77.87317073,Not Available,Not Available,Curaçao,High income
Curacao,CUW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Curaçao,High income
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,27.5,28.47999954,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,40.99000168,Not Available,42.18999863,58.09000015,59.43999863,60.45000076,60.08000183,58.29000092,Not Available,Not Available,58.81999969,Not Available,Not Available,Not Available,Not Available,57.29000092,59.22999954,59.81999969,60.56000137,60.29999924,59.84999847,60.65000153,61.86000061,61.86000061,60.31000137,60.25,58.72999954,55.95000076,53.25,53.49000168,53,53.33000183,Not Available,Not Available,Cyprus,High income
Cyprus,CYP,Exports of goods and services (current US$),NE.EXP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,173853062.6,286578511.6,351377554.1,408069622.4,575808862.3,975007960.2,1048990795,1099530333,1089019577,1245251944,1184542898,1391979209,1751888794,2057181807,2348366627,2879463636,2716934975,3418539505,3129819788,3541279881,6560543338,6950439147,6637970353,7112669683,7103991370,7124599434,7207832423,7250384615,8419932050,9911625000,10416241761,10902898005,12823432795,13945071041,12641150320,12835496689,14516541562,13383142747,14125199150,14495953297,12764777642,13091592920,Not Available,Not Available,Cyprus,High income
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,976.3342448,1157.411648,1476.271543,1929.403607,2559.259675,4232.022939,4033.240478,4122.784499,4091.048498,4258.743589,4488.287003,5642.631476,6690.577975,7645.629767,8038.914242,9641.575273,9696.099593,11310.07192,10526.14177,11617.69278,15098.00602,14969.42279,14303.53857,15247.29329,15457.64436,14672.88206,15062.92433,16372.29152,20293.40789,23932.49128,25324.48666,27169.99256,31386.63265,35390.70488,32105.8159,30818.46396,32233.83942,28984.91481,27942.31667,27400.80299,23212.2247,23541.48825,Not Available,Not Available,Cyprus,High income
Cyprus,CYP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,277745397.7,360768050.1,497972959.2,606584939.3,821765628.7,1358664013,1321842817,1387106289,1382085651,1528712762,1429846929,1496618983,1862396346,2289354454,2732346864,3192962740,3294451136,4191531291,3158397055,3570773571,6645407503,6993350063,6771493729,6855316742,6823408846,6877097078,6725045537,7114519231,8198414496,9933250000,10515856237,11501693639,13968792773,17498754944,14028341206,14692715232,15321100917,13754079404,13686006373,14017380921,12606410114,13248119469,Not Available,Not Available,Cyprus,High income
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.618,69.949,70.272,70.587,70.895,71.197,71.491,71.776,72.052,72.318,72.576,72.825,73.067,73.301,73.53,73.753,73.971,74.183,74.39,74.592,74.79,74.984,75.174,75.359,75.541,75.718,75.892,76.063,76.23,76.393,76.554,76.711,76.865,77.017,77.166,77.312,77.456,77.598,77.738,77.876,78.01,78.14,78.264,78.386,78.506,78.631,78.764,78.911,79.071,79.245,79.43,79.62,79.81,79.995,80.173,80.344,80.508,Not Available,Not Available,Cyprus,High income
Cyprus,CYP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,94.36247253,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,96.80362701,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,98.67842865,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Cyprus,High income
Czech Republic,CZE,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,58.77000046,58.97000122,59.02999878,58.86000061,58.09999847,57.02000046,55.47000122,54.79999924,54.86999893,55.29000092,54.77000046,54.13000107,54.66999817,55.02999878,55.65000153,55.93000031,54.77000046,54.18999863,54.34999847,54.54999924,55.15000153,55.68999863,56.41999817,57.54999924,Not Available,Not Available,Czech Republic,High income
Czech Republic,CZE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,13388817546,11457166849,13851908168,16296755517,17724485274,24149133384,25666821390,25002019017,28064601068,27841344318,29710303015,33105450932,36961537757,46732425822,68328119285,84742000384,1.01341E+11,1.25664E+11,1.49036E+11,1.20995E+11,1.36997E+11,1.62543E+11,1.57959E+11,1.6097E+11,1.71545E+11,1.51424E+11,1.55348E+11,Not Available,Not Available,Czech Republic,High income
